0  0.0250479
50  0.0251281
100  0.025213
150  0.025302
200  0.0253953
250  0.0254932
300  0.0255948
350  0.025701
400  0.0258114
450  0.025926
500  0.0260448
550  0.0261682
600  0.0262958
650  0.0264276
700  0.026564
750  0.0267046
800  0.02685
850  0.0269994
900  0.0271536
950  0.0273125
1000  0.0274755
1050  0.0276432
1100  0.0278151
1150  0.0279921
1200  0.0281734
1250  0.0283593
1300  0.02855
1350  0.0287453
1400  0.0289458
1450  0.0291505
1500  0.0293604
1550  0.0295744
1600  0.0297937
1650  0.0300182
1700  0.0302468
1750  0.0304812
1800  0.0307197
1850  0.030964
1900  0.031213
1950  0.0314666
2000  0.031726
2050  0.0319901
2100  0.0322593
2150  0.0325338
2200  0.0328135
2250  0.0330984
2300  0.0333885
2350  0.0336838
2400  0.0339848
2450  0.0342911
2500  0.0346026
2550  0.0349192
2600  0.0352416
2650  0.0355692
2700  0.0359025
2750  0.0362411
2800  0.0365854
2850  0.0369354
2900  0.0372906
2950  0.0376515
3000  0.0380182
3050  0.03839
3100  0.0387682
3150  0.0391515
3200  0.0395406
3250  0.0399354
3300  0.0403359
3350  0.0407421
3400  0.0411541
3450  0.0415713
3500  0.0419947
3550  0.0424239
3600  0.0428588
3650  0.0432994
3700  0.0437458
3750  0.0441978
3800  0.0446551
3850  0.0451187
3900  0.0455879
3950  0.0460629
4000  0.0465432
4050  0.0470291
4100  0.0475213
4150  0.0480187
4200  0.0485213
4250  0.0490301
4300  0.0495437
4350  0.0500635
4400  0.0505885
4450  0.0511187
4500  0.0516546
4550  0.0521958
4600  0.0527421
4650  0.0532937
4700  0.0538499
4750  0.0544119
4800  0.0549791
4850  0.0555504
4900  0.0561275
4950  0.0567093
5000  0.0572952
5050  0.0578864
5100  0.0584822
5150  0.0590822
5200  0.0596869
5250  0.0602957
5300  0.0609093
5350  0.0615265
5400  0.0621478
5450  0.0627728
5500  0.063402
5550  0.0640348
5600  0.0646713
5650  0.0653114
5700  0.0659546
5750  0.0666009
5800  0.0672504
5850  0.0679025
5900  0.0685577
5950  0.0692155
6000  0.0698759
6050  0.070539
6100  0.0712035
6150  0.0718707
6200  0.0725395
6250  0.0732103
6300  0.0738822
6350  0.0745556
6400  0.0752306
6450  0.0759061
6500  0.0765827
6550  0.0772603
6600  0.0779379
6650  0.078616
6700  0.0792947
6750  0.0799728
6800  0.0806504
6850  0.081328
6900  0.0820051
6950  0.0826811
7000  0.0833556
7050  0.0840296
7100  0.0847014
7150  0.0853723
7200  0.086041
7250  0.0867072
7300  0.0873717
7350  0.0880332
7400  0.0886926
7450  0.0893483
7500  0.0900014
7550  0.0906509
7600  0.0912973
7650  0.0919394
7700  0.0925775
7750  0.0932118
7800  0.0938415
7850  0.0944665
7900  0.0950868
7950  0.0957019
8000  0.0963118
8050  0.0969165
8100  0.0975155
8150  0.0981082
8200  0.0986952
8250  0.0992759
8300  0.0998504
8350  0.100418
8400  0.100978
8450  0.101533
8500  0.102079
8550  0.102618
8600  0.10315
8650  0.103674
8700  0.10419
8750  0.104698
8800  0.105197
8850  0.105689
8900  0.106172
8950  0.106646
9000  0.107111
9050  0.107567
9100  0.108014
9150  0.108452
9200  0.10888
9250  0.109299
9300  0.109708
9350  0.110108
9400  0.110497
9450  0.110877
9500  0.111247
9550  0.111606
9600  0.111956
9650  0.112295
9700  0.112623
9750  0.112941
9800  0.113249
9850  0.113546
9900  0.113832
9950  0.114108
10000  0.114372
10050  0.114626
10100  0.11487
10150  0.115102
10200  0.115324
10250  0.115535
10300  0.115735
10350  0.115925
10400  0.116103
10450  0.116271
10500  0.116427
10550  0.116574
10600  0.116709
10650  0.116833
10700  0.116947
10750  0.11705
10800  0.117143
10850  0.117225
10900  0.117297
10950  0.117359
11000  0.11741
11050  0.11745
11100  0.117481
11150  0.117502
11200  0.117512
11250  0.117513
11300  0.117504
11350  0.117485
11400  0.117457
11450  0.117419
11500  0.117372
11550  0.117316
11600  0.11725
11650  0.117176
11700  0.117093
11750  0.117001
11800  0.116901
11850  0.116792
11900  0.116675
11950  0.11655
12000  0.116416
12050  0.116275
12100  0.116127
12150  0.115971
12200  0.115807
12250  0.115637
12300  0.115459
12350  0.115274
12400  0.115083
12450  0.114886
12500  0.114682
12550  0.114471
12600  0.114255
12650  0.114033
12700  0.113805
12750  0.113572
12800  0.113333
12850  0.113089
12900  0.112841
12950  0.112587
13000  0.11233
13050  0.112067
13100  0.1118
13150  0.11153
13200  0.111255
13250  0.110976
13300  0.110694
13350  0.110409
13400  0.110121
13450  0.109829
13500  0.109534
13550  0.109237
13600  0.108937
13650  0.108635
13700  0.108331
13750  0.108025
13800  0.107717
13850  0.107407
13900  0.107096
13950  0.106783
14000  0.106469
14050  0.106154
14100  0.105838
14150  0.105521
14200  0.105204
14250  0.104886
14300  0.104569
14350  0.10425
14400  0.103932
14450  0.103614
14500  0.103296
14550  0.102979
14600  0.102662
14650  0.102346
14700  0.102031
14750  0.101717
14800  0.101403
14850  0.101092
14900  0.100781
14950  0.100471
15000  0.100163
15050  0.0998577
15100  0.0995535
15150  0.0992509
15200  0.0989509
15250  0.0986525
15300  0.0983566
15350  0.0980629
15400  0.0977717
15450  0.0974832
15500  0.0971972
15550  0.0969139
15600  0.0966337
15650  0.0963561
15700  0.0960821
15750  0.0958108
15800  0.0955426
15850  0.095278
15900  0.0950165
15950  0.0947582
16000  0.094504
16050  0.094253
16100  0.0940061
16150  0.0937624
16200  0.0935228
16250  0.0932874
16300  0.0930556
16350  0.092828
16400  0.092604
16450  0.0923848
16500  0.0921696
16550  0.0919587
16600  0.0917519
16650  0.0915499
16700  0.0913519
16750  0.0911592
16800  0.0909702
16850  0.0907863
16900  0.0906072
